HoleSection,M_Depth,RateofPenetration,WeightonBit,Rotation,Torque,StandpipePressure,FlowIn,FlowOut,PumpStroke,MudWeight,FunnelViscosity,PlasticViscosity,YieldPoint,Gel_Strength10sec,Gel_Strength10min,Solid,LossesSeverity
6.125,3208,8.219178082191782,11.4,208.0,3.5,2274.0,219.0,53.5,49.0,75.0,43,16,19,3,4,12,Seepage Loss
8.5,2159,12.0,9.099903999999999,143.53,0.45,1980.7,594.3825,85.45,113.98,77.0,49,17,20,3,4,13,Seepage Loss
8.5,2284,13.878,8.358064,109.34,6.53,2463.5499999999997,647.2165000000001,54.3,124.08,77.0,49,17,20,3,4,13,Seepage Loss
8.5,3751,2.3,11.1,134.0,0.0,2589.0,445.0,37.58,96.0,84.0,52,21,19,3,5,18,Seepage Loss
8.5,3667,10.92,15.160511999999999,250.14,3.4670900000000002,2657.85,491.35620000000006,63.94,94.45,82.0,45,17,14,3,4,17,Seepage Loss
6.125,2747,1.7391304347826086,12.3,81.0,2.8,3027.0,267.0,21.23,50.0,84.0,51,25,25,4,6,18,Seepage Loss
17.5,1311,37.5,10.7,184.0,4.2,2761.0,862.0,36.18,146.0,80.0,46,14,18,5,7,17,Seepage Loss
8.5,3883,1.5299999999999998,32.3,152.0,0.0,2775.0,432.0,44.6,83.0,86.0,50,22,21,3,5,20,Seepage Loss
8.5,2305,4.08,12.517999999999999,160.0,3.34,2344.65,583.8157,55.97,125.14,75.0,40,11,12,3,5,12,Seepage Loss
8.5,3435,20.886000000000003,20.036424,253.83,3.21054,2585.35,501.923,55.08,96.66,82.0,44,16,14,3,4,17,Seepage Loss
17.5,1160,8.333333333333334,35.7,180.0,5.7,2669.0,856.0,33.18,145.0,79.0,44,13,17,5,7,16,Seepage Loss
8.5,2758,20.93,4.6,247.0,4.849,2669.0,516.0,64.14,99.0,80.0,43,14,17,4,5,16,Seepage Loss
8.5,2495,3.87,9.6,145.0,2.923,2836.0,588.0,46.09,113.0,81.0,45,13,14,3,4,17,Seepage Loss
8.5,2844,6.438,19.19792,178.2,3.67,2198.2,493.9979000000001,79.67,100.58,79.0,50,17,22,4,6,15,Seepage Loss
8.5,2420,6.74,17.1,80.0,3.083,2272.0,607.0,33.91,117.0,75.0,38,11,12,3,4,12,Seepage Loss
17.5,754,17.647058823529413,13.9,95.0,5.2,1602.0,923.0,66.74,158.0,77.0,38,9,12,3,4,14,Seepage Loss
12.25,1509,7.248000000000001,23.782,131.22,5.88,1700.85,607.591,87.81,104.1,68.0,37,8,13,4,5,7,Seepage Loss
8.5,2038,2.1420000000000003,15.974288000000001,103.25,6.46,2199.65,541.5485,61.48,104.44,75.0,48,15,18,3,4,11,Seepage Loss
8.5,2858,3.768,6.7574879999999995,145.18,3.2,1748.7,404.18010000000004,83.32,81.01,81.0,49,19,21,3,4,17,Seepage Loss
8.5,2013,8.25,10.4,62.0,4.452,2009.0,615.0,51.37,118.0,75.0,38,10,12,4,5,12,Seepage Loss
17.5,1255,4.56,16.8044,113.14,2.63,2027.015,945.0586,55.29,161.61,82.0,40,12,13,3,5,18,Seepage Loss
8.5,3670,1.41,7.1,158.0,0.0,2498.0,437.0,51.95,84.0,82.0,45,17,20,3,5,17,Seepage Loss
8.5,3566,9.870000000000001,19.090016000000002,256.58,3.1225799999999997,2610.0,504.5647,78.01,96.69,82.0,44,16,14,3,4,17,Seepage Loss
8.5,3245,14.148,9.7372,226.45000000000002,2.3013999999999997,2807.2,470.22260000000006,49.49,102.47,80.0,38,21,18,4,6,15,Seepage Loss
8.5,3333,11.916,8.239,223.87,3.552,2730.35,467.58090000000004,50.16,100.99,80.0,38,21,18,4,6,15,Seepage Loss
8.5,2298,7.9,5.6,179.0,0.0,2234.0,497.0,80.78,95.0,75.0,41,11,14,3,4,11,Seepage Loss
8.5,2673,4.59,23.5,150.0,0.0,2795.0,521.0,35.96,100.0,81.0,40,11,12,3,4,17,Seepage Loss
4.125,3202,3.544004725339634,0.726104,322.81,0.8991399999999999,1535.55,97.7429,35.85,21.42,77.0,46,15,15,3,4,14,Seepage Loss
8.5,2339,7.96,12.1,175.0,0.0,2189.0,485.0,40.0,93.0,75.0,41,11,14,3,4,11,Seepage Loss
17.5,1801,1.7699115044247788,4.4,102.0,4.4,905.0,510.0,65.49,97.0,78.0,42,13,21,5,7,15,Seepage Loss
8.5,2600,5.094,3.8395839999999994,175.3,4.24,2030.0,496.63960000000003,78.43,89.24,78.0,49,16,23,4,5,14,Seepage Loss
12.25,3485,0.858,14.278,221.08,3.67,2647.7000000000003,552.1153,50.54,110.15,83.0,44,19,21,5,7,18,Seepage Loss
8.5,2489,10.714285714285715,12.8,165.0,5.4,2421.0,601.0,61.44,114.0,76.0,46,16,21,3,4,12,Seepage Loss
12.25,1973,4.761904761904762,10.6,85.0,2.3,1291.0,618.0,61.21,118.0,70.0,41,13,16,5,6,8,Seepage Loss
8.5,2335,12.054,17.32084,153.13,8.02,2489.65,631.3663,78.82,115.09,77.0,50,17,21,4,5,13,Seepage Loss
8.5,3132,18.642,7.6428,233.92000000000002,3.3743999999999996,2808.65,496.63960000000003,52.91,108.95,80.0,38,21,18,4,6,15,Seepage Loss
17.5,721,14.634146341463415,8.4,103.0,4.4,1654.0,909.0,70.75,155.0,76.0,37,8,12,3,4,13,Seepage Loss
8.5,2233,38.8,13.8,79.0,3.066,2162.0,607.0,54.63,117.0,75.0,38,11,11,4,5,12,Seepage Loss
8.5,2357,5.862,7.050999999999999,160.0,2.56,2411.35,597.0242,57.43,130.0,75.0,40,11,11,3,5,12,Seepage Loss
8.5,3592,4.811999999999999,19.301328,257.29,3.3424799999999997,2540.4,507.20640000000003,49.03,103.68,82.0,44,16,14,3,4,17,Seepage Loss
12.25,2508,5.128205128205129,13.2,181.0,7.9,3173.0,702.0,40.52,133.0,74.0,43,15,26,4,6,11,Seepage Loss
8.5,2628,6.666666666666667,3.3,166.0,3.9,1548.0,420.0,57.69,79.0,75.0,44,16,19,3,5,11,Seepage Loss
17.5,606,10.344827586206897,1.0,92.0,6.0,1395.0,862.0,70.84,147.0,75.0,36,6,9,2,3,13,Seepage Loss
8.5,3866,0.528,12.991,206.57000000000002,3.3226,2623.05,435.8805,50.32,92.63,81.0,40,24,18,4,6,17,Seepage Loss
8.5,3096,5.35,8.5,151.0,4.897,2369.0,503.0,41.47,97.0,78.0,41,10,13,3,4,14,Seepage Loss
8.5,3063,6.288,17.010399999999997,254.64,3.5889999999999995,2849.25,509.8481,52.69,103.07,80.0,36,21,18,4,6,16,Seepage Loss
8.5,2915,1.992,7.1874,139.43,4.17,2027.1000000000001,470.22260000000006,61.49,100.59,78.0,44,16,16,4,5,15,Seepage Loss
8.5,2970,15.62,11.2,244.0,5.28,2805.0,517.0,55.5,99.0,80.0,44,17,20,4,5,16,Seepage Loss
8.5,2238,9.936,10.421728,133.86,6.99,2192.4,610.2327,78.25,117.45,77.0,49,17,20,3,4,13,Seepage Loss
17.5,1108,5.9405940594059405,26.2,163.0,5.1,2629.0,847.0,67.98,143.0,79.0,46,15,18,3,5,16,Seepage Loss
17.5,1807,1.310043668122271,3.7,107.0,4.4,978.0,546.0,69.46,103.0,78.0,42,13,21,5,7,15,Seepage Loss
8.5,3204,6.912,10.882568,269.09,3.51,2430.2000000000003,552.1153,63.43,94.61,82.0,44,16,14,3,4,17,Seepage Loss
12.25,1929,6.25,11.7,87.0,2.3,1226.0,624.0,71.24,119.0,70.0,42,13,19,5,7,8,Seepage Loss
8.5,2959,2.4659999999999997,16.27552,166.32,2.3,2130.0499999999997,438.5222,83.2,88.97,81.0,49,20,21,3,4,17,Seepage Loss
8.5,2197,15.611999999999998,4.6601040000000005,168.31,2.9,2815.9,766.0930000000001,81.0,156.01,79.0,45,15,19,3,4,15,Seepage Loss
12.25,2504,5.0,14.2,181.0,8.0,2968.0,705.0,40.54,134.0,74.0,43,15,26,4,6,11,Seepage Loss
8.5,3580,8.886000000000001,12.7688,213.48000000000002,4.2254,2802.85,457.01410000000004,51.32,101.14,80.0,39,23,19,4,6,15,Seepage Loss
17.5,1106,2.676,46.468408000000004,134.13,3.7199999999999998,1068.65,853.2691000000001,85.41,163.57,78.0,41,11,14,10,11,14,Seepage Loss
8.5,3126,2.97,18.4,155.0,1.681,2746.0,515.0,38.23,99.0,78.0,41,10,13,3,4,14,Seepage Loss
8.5,2650,29.48,3.6,243.0,4.776,2529.0,515.0,59.99,99.0,78.0,41,13,15,4,5,14,Seepage Loss
8.5,3483,4.4639999999999995,7.436383999999999,170.65,4.9,2543.2999999999997,583.8157,79.37,126.64,82.0,45,15,18,3,5,15,Seepage Loss
12.25,2569,6.185567010309279,24.4,182.0,7.8,2595.0,698.0,45.73,132.0,74.0,43,15,26,4,6,11,Seepage Loss
8.5,4043,7.14,12.107728,249.62,3.26185,2697.0,486.07280000000003,77.56,92.35,82.0,50,20,16,3,4,17,Seepage Loss
8.5,4144,3.1199999999999997,3.1768,150.96,3.09,2498.35,417.38860000000005,52.87,81.34,103.0,46,23,17,4,6,29,Seepage Loss
8.5,2171,17.003999999999998,8.875103999999999,143.6,0.71,2079.3,607.591,80.99,117.55,77.0,49,17,20,3,4,13,Seepage Loss
8.5,4133,4.446,7.2094000000000005,156.34,4.45,2570.85,425.31370000000004,52.77,81.34,103.0,46,23,17,4,6,29,Seepage Loss
8.5,2605,5.568,5.105208,139.31,0.0,2027.1000000000001,493.9979000000001,78.66,90.15,78.0,49,16,23,4,5,14,Seepage Loss
8.5,3127,14.982000000000001,9.119000000000002,232.84,3.7,2826.0499999999997,493.9979000000001,52.82,108.28,80.0,38,21,18,4,6,15,Seepage Loss
8.5,2385,11.994,19.532872,148.79,5.46,2414.25,615.5161,77.62,111.73,77.0,50,17,21,4,5,13,Seepage Loss
8.5,2874,3.9419999999999997,15.835600000000001,144.78,6.72,2076.4,475.50600000000003,72.49,104.51,78.0,44,16,16,4,5,15,Seepage Loss
8.5,4130,12.389999999999999,14.711400000000001,159.86,4.39,2322.9,398.8967,52.39,76.18,103.0,46,23,17,4,6,29,Seepage Loss
8.5,2483,3.7319999999999998,18.049192,142.32,0.1,1982.15,509.8481,80.0,91.94,77.0,49,17,22,4,5,13,Seepage Loss
8.5,2755,2.43,8.3754,141.29,0.0,1963.3,459.6558,70.72,99.37,78.0,41,14,12,3,4,15,Seepage Loss
8.5,2901,8.123999999999999,4.313912,149.81,2.4,1851.6499999999999,401.5384,88.37,81.24,81.0,49,19,21,3,4,17,Seepage Loss
17.5,1145,3.680981595092024,22.1,111.0,3.5,2596.0,918.0,74.02,157.0,78.0,40,10,16,3,5,16,Seepage Loss
8.5,3360,5.496,11.2962,173.77,4.0,2499.7999999999997,578.5323000000001,79.04,126.98,81.0,45,16,19,3,5,15,Seepage Loss
8.5,4014,2.784,9.0596,150.32,5.04,2592.6,425.31370000000004,50.41,82.16,103.0,48,23,17,4,6,29,Seepage Loss
12.25,2086,2.955665024630542,34.3,112.0,4.6,1746.0,774.0,55.14,147.0,73.0,46,15,20,4,5,10,Seepage Loss
12.25,1882,7.894736842105264,16.8,95.0,2.3,1577.0,597.0,61.01,114.0,70.0,41,11,15,3,4,8,Seepage Loss
8.5,3715,1.13,13.1,156.0,0.0,2678.0,447.0,41.01,86.0,84.0,50,20,19,3,5,18,Seepage Loss
17.5,1304,10.344827586206897,17.2,168.0,5.1,2766.0,859.0,42.02,145.0,80.0,46,14,18,5,7,17,Seepage Loss
12.25,2017,8.333333333333334,6.4,88.0,2.4,2689.0,492.0,59.06,94.0,70.0,41,13,16,5,6,8,Seepage Loss
8.5,2576,12.3,11.804248,173.34,7.99,2037.25,478.14770000000004,78.08,86.22,78.0,49,16,23,4,5,14,Seepage Loss
8.5,2413,3.59,11.2,80.0,3.249,2298.0,613.0,33.91,118.0,75.0,38,11,12,3,4,12,Seepage Loss
8.5,4044,2.784,10.5754,150.7,4.44,2733.25,433.2388,53.2,88.19,103.0,46,23,17,4,6,29,Seepage Loss
17.5,1199,10.518,44.121496,142.73,2.99,1541.3500000000001,884.9695,87.74,167.91,78.0,40,11,12,4,6,14,Seepage Loss
8.5,2566,1.4900000000000002,6.0,176.0,0.0,2763.0,585.0,62.14,112.0,75.0,37,10,11,3,4,12,Seepage Loss
12.25,3820,0.8220000000000001,19.6086,229.64999999999998,4.92,2724.5,594.3825,54.24,115.63,83.0,40,18,16,6,5,21,Seepage Loss
17.5,1125,2.1201413427561837,54.3,171.0,5.3,2644.0,845.0,37.14,143.0,79.0,46,15,18,3,5,16,Seepage Loss
8.5,2055,4.662,18.060432000000002,109.58,4.04,1982.15,607.591,52.96,110.21,75.0,48,15,18,3,4,11,Seepage Loss
8.5,3923,7.644000000000001,12.067264,255.26,2.8388,2768.05,504.5647,32.38,96.66,82.0,46,18,14,3,4,17,Seepage Loss
8.5,2765,4.386,9.706864,114.56,0.0,1816.85,396.255,86.95,80.32,81.0,47,17,18,3,4,17,Seepage Loss
8.5,2384,3.33,10.2,157.0,0.0,2720.0,545.0,70.15,104.0,78.0,41,11,14,3,4,14,Seepage Loss
8.5,3017,5.118,21.9868,247.85999999999999,3.6038,2786.8999999999996,493.9979000000001,52.79,107.3,80.0,36,21,18,4,6,16,Seepage Loss
17.5,1004,6.593406593406594,28.1,126.0,5.2,2393.0,844.0,70.34,143.0,79.0,45,15,15,3,5,16,Seepage Loss
8.5,2462,1.58,21.7,140.0,0.0,2045.0,465.0,48.0,89.0,75.0,38,13,12,3,4,12,Seepage Loss
8.5,1887,42.57,5.1898,150.0,4.14,2059.0,589.0991,79.38,130.25,75.0,39,10,13,3,5,14,Seepage Loss
8.5,3086,1.95,22.5,158.0,0.0,2582.0,525.0,68.49,101.0,78.0,41,10,13,3,4,13,Seepage Loss
8.5,3362,9.504000000000001,11.338799999999999,223.95,3.7369999999999997,2801.4,475.50600000000003,54.77,103.91,80.0,38,23,18,4,6,15,Seepage Loss
8.5,2053,6.252,16.2514,160.0,3.58,1990.8500000000001,570.6072,94.07,124.0,75.0,40,10,13,3,5,13,Seepage Loss
8.5,2421,7.308,4.727799999999999,160.0,3.32,2420.05,594.3825,58.65,127.87,75.0,39,11,11,3,5,12,Seepage Loss
8.5,3352,6.834,14.946952,171.63,3.94,2504.15,578.5323000000001,79.43,125.55,81.0,45,16,18,3,5,15,Seepage Loss
8.5,3873,0.624,17.445999999999998,196.69,3.4335999999999998,2653.5,433.2388,50.51,90.76,81.0,40,24,18,4,6,17,Seepage Loss
8.5,2432,14.460000000000003,11.2,232.0,4.111,2315.0,492.0,63.71,94.0,76.0,41,11,14,3,4,12,Seepage Loss
8.5,2481,9.77,7.3,234.0,4.693,2283.0,491.0,91.2,94.0,76.0,41,11,14,3,4,12,Seepage Loss
8.5,3925,2.01,4.3,149.0,4.62,2566.0,411.0,53.2,89.0,82.0,45,21,11,3,4,23,Seepage Loss
8.5,2504,13.84,2.7,232.0,5.647,2210.0,489.0,54.85,94.0,78.0,41,13,15,4,5,14,Seepage Loss
17.5,585,66.66666666666667,3.5,36.0,1.7,1309.0,861.0,72.8,147.0,75.0,36,6,9,2,3,13,Seepage Loss
8.5,2561,5.2,4.4,176.0,0.001,2829.0,585.0,68.53,112.0,75.0,37,10,11,3,4,12,Seepage Loss
8.5,2803,11.37,11.0,244.0,4.453,2726.0,520.0,79.05,100.0,80.0,43,14,17,4,5,16,Seepage Loss
8.5,2871,2.424,9.180832,174.06,2.58,2124.25,486.07280000000003,60.49,99.15,79.0,48,16,20,4,6,15,Seepage Loss
8.5,3062,3.5999999999999996,10.6,165.0,0.0,2656.0,552.0,44.09,106.0,78.0,41,10,13,3,4,13,Seepage Loss
8.5,2440,12.93,9.0,232.0,3.79,2317.0,493.0,75.15,95.0,76.0,41,11,14,3,4,12,Seepage Loss
8.5,3276,12.648,5.5858,222.41,2.6713999999999998,2641.8999999999996,470.22260000000006,50.67,102.5,80.0,38,21,18,4,6,15,Seepage Loss
8.5,2315,4.62,9.6866,160.0,3.37,2344.65,581.1740000000001,55.92,126.0,75.0,40,11,11,3,5,12,Seepage Loss
17.5,1745,6.976744186046512,9.0,120.0,3.0,2040.0,663.0,53.96,119.0,78.0,42,13,21,5,7,15,Seepage Loss
17.5,1137,2.4659999999999997,42.750215999999995,130.1,3.24,1355.75,834.7772000000001,89.74,150.73,78.0,40,11,12,9,10,14,Seepage Loss
8.5,2680,9.56,7.9,153.0,2.958,2427.0,511.0,42.57,98.0,76.0,38,12,11,3,4,12,Seepage Loss
12.25,3509,1.212,19.6042,220.08999999999997,3.56,2643.35,557.3987,53.64,110.55,83.0,45,20,23,5,7,18,Seepage Loss
6.125,3204,1.3186813186813187,11.8,200.0,1.6,2157.0,226.0,54.17,51.0,75.0,43,16,19,3,4,12,Seepage Loss
12.25,1544,8.952,19.1246,136.27,2.8,1671.85,612.8744,80.28,111.57,68.0,37,8,13,4,5,7,Seepage Loss
17.5,538,25.0,2.4,118.0,4.0,1111.0,845.0,68.46,144.0,75.0,36,6,9,2,3,13,Seepage Loss
8.5,2538,2.926829268292683,4.9,134.0,0.0,1647.0,442.0,51.12,84.0,75.0,45,16,20,3,5,11,Seepage Loss
8.5,2832,14.599999999999998,10.2,242.0,4.589,2853.0,522.0,48.18,100.0,80.0,43,14,17,4,5,16,Seepage Loss
8.5,2601,4.692,7.996136,177.99,8.04,2057.5499999999997,493.9979000000001,78.45,91.02,78.0,49,16,23,4,5,14,Seepage Loss
12.25,3673,2.6905829596412554,14.9,152.0,4.9,1842.0,553.0,41.12,105.0,80.0,43,17,20,5,7,17,Partial Loss
12.25,3653,0.9104704097116842,36.7,146.0,4.6,1998.0,600.0,45.51,114.0,79.0,43,16,19,4,6,15,Partial Loss
12.25,1808,6.198000000000001,6.122599999999999,81.31,2.91,345.1,467.58090000000004,82.17,87.61,68.0,36,6,9,3,4,6,Partial Loss
6.125,2958,6.8181818181818175,5.2,235.0,3.4,2484.0,243.0,48.05,54.0,75.0,44,16,19,3,4,12,Partial Loss
8.5,2725,3.7560000000000002,6.868399999999999,165.84,3.9,1130.8,386.2449,50.04,81.63,75.0,36,11,12,3,4,12,Partial Loss
8.5,2741,3.3519553072625703,13.1,30.0,2.9,2030.0,302.0,48.23,63.0,79.0,41,15,18,3,4,15,Partial Loss
12.25,1774,15.384615384615385,1.5,103.0,3.9,1041.0,500.0,49.28,96.0,72.0,35,8,10,3,4,10,Partial Loss
12.25,2722,3.5928143712574854,16.3,119.0,5.8,1832.0,608.0,53.52,115.0,74.0,44,15,25,5,7,10,Partial Loss
12.25,1943,5.016,10.8724,131.97,2.94,1010.65,607.591,69.74,110.53,68.0,42,10,13,4,6,7,Partial Loss
12.25,2100,0.75,9.1,91.0,2.1,2713.0,500.0,66.69,96.0,70.0,40,11,14,4,5,8,Partial Loss
6.125,2815,2.6666666666666665,8.8,178.0,0.0,1978.0,220.0,40.41,49.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,1659,6.8181818181818175,7.7,107.0,2.3,1032.0,535.0,65.18,102.0,68.0,41,10,13,3,4,8,Partial Loss
17.5,1938,14.634146341463415,3.5,116.0,4.5,857.0,738.0,47.75,140.0,75.0,36,9,12,2,3,12,Partial Loss
12.25,1537,5.042016806722689,15.3,106.0,4.7,706.0,506.0,61.7,97.0,68.0,42,12,14,3,5,7,Partial Loss
12.25,1893,16.666666666666668,9.7,88.0,3.9,1308.0,651.0,41.83,125.0,72.0,36,10,12,3,2,10,Partial Loss
17.5,1711,5.217391304347826,10.8,123.0,5.0,1576.0,682.0,60.28,122.0,78.0,42,14,20,5,7,15,Partial Loss
6.125,2963,6.451612903225806,8.0,216.0,3.5,2283.0,226.0,45.98,50.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,1705,4.25531914893617,10.6,104.0,2.4,1031.0,524.0,71.35,100.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,1728,7.894736842105264,7.3,125.0,4.2,756.0,560.0,35.89,107.0,72.0,44,12,18,3,4,13,Partial Loss
17.5,1911,6.8965517241379315,6.7,68.0,3.5,835.0,621.0,77.61,118.0,75.0,36,9,12,2,3,12,Partial Loss
12.25,1782,5.544,13.541,100.42,3.78,265.35,367.1963,65.92,88.12,68.0,36,6,9,3,4,6,Partial Loss
12.25,1662,5.217391304347826,10.2,121.0,3.7,829.0,598.0,29.2,115.0,72.0,44,11,17,3,4,11,Partial Loss
12.25,1747,13.032,7.7505999999999995,94.03,1.81,416.15,483.4311000000001,75.52,87.73,68.0,34,6,5,3,4,6,Partial Loss
12.25,3842,4.0540540540540535,22.4,139.0,6.1,2383.0,645.0,63.1,122.0,82.0,44,19,20,3,5,17,Partial Loss
12.25,2031,1.8900000000000001,20.2158,129.84,3.84,1106.35,610.2327,64.83,111.06,68.0,43,10,13,4,6,7,Partial Loss
12.25,1931,1.338,9.598600000000001,140.74,2.64,943.4,600.2226,60.8,108.59,68.0,42,10,13,4,6,7,Partial Loss
12.25,1896,10.714285714285715,8.9,78.0,6.1,1331.0,650.0,42.31,124.0,72.0,36,10,12,3,2,10,Partial Loss
12.25,3664,0.6896551724137931,28.9,116.0,3.7,1905.0,550.0,50.84,104.0,80.0,43,17,20,5,7,17,Partial Loss
12.25,1754,2.31,11.2332,115.06,2.15,565.7,505.5769,49.1,90.06,68.0,40,7,11,3,5,7,Partial Loss
12.25,3441,3.947368421052632,10.0,179.0,8.6,2887.0,725.0,76.0,137.0,76.0,44,16,26,5,7,14,Partial Loss
12.25,1649,10.344827586206897,5.5,111.0,2.2,1104.0,555.0,70.12,106.0,68.0,41,10,13,3,4,8,Partial Loss
6.125,2860,12.244897959183673,6.0,198.0,2.9,2046.0,216.0,44.05,48.0,75.0,44,16,19,3,4,12,Partial Loss
12.25,3914,1.14,23.372799999999998,236.51,5.63,2799.95,567.9655,60.92,110.55,83.0,40,16,14,4,5,22,Partial Loss
12.25,1725,4.6739999999999995,8.5684,105.79,1.83,1308.35,489.6457,54.28,91.31,68.0,40,7,11,3,5,7,Partial Loss
12.25,2057,1.092,19.5184,109.42,3.13,1083.1499999999999,628.7246,59.82,113.15,68.0,42,10,13,4,6,7,Partial Loss
12.25,1841,2.784,10.948,121.46,3.88,914.05,600.506,64.31,108.73,68.0,40,8,12,3,5,7,Partial Loss
8.5,2751,5.73,8.5738,180.85,3.7,922.2,367.1963,51.58,77.19,74.0,36,10,12,3,4,11,Partial Loss
12.25,1733,12.57,9.95544,84.89,1.67,609.0,583.8157,61.93,105.46,68.0,34,6,5,3,4,6,Partial Loss
12.25,1709,6.976744186046512,7.5,109.0,2.2,1081.0,546.0,71.49,105.0,68.0,40,10,13,3,4,8,Partial Loss
8.5,2797,6.39,15.5826,245.93,3.8627999999999996,2492.55,483.4311000000001,50.3,105.35,80.0,36,16,15,4,6,16,Partial Loss
12.25,1932,2.604,19.2258,144.47,3.69,948.2,599.6659000000001,63.72,108.79,68.0,42,10,13,4,6,7,Partial Loss
12.25,1796,6.0606060606060606,2.0,120.0,2.2,1046.0,537.0,63.59,103.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,3259,3.3898305084745766,35.9,130.0,7.3,2113.0,653.0,59.62,124.0,76.0,44,16,22,5,7,12,Partial Loss
12.25,3888,0.9179999999999999,15.398,228.57999999999998,5.28,2775.3,567.9655,50.94,112.04,83.0,40,16,15,4,5,22,Partial Loss
12.25,1737,8.952,10.1574,91.18,2.12,1116.5,520.4149,45.68,93.23,68.0,40,7,11,3,5,7,Partial Loss
8.5,2896,22.848000000000003,14.0184,241.91000000000003,3.8924,2683.9500000000003,491.35620000000006,51.65,99.59,80.0,36,21,19,5,7,16,Partial Loss
12.25,2006,6.582000000000001,21.1156,133.52,3.29,1013.5500000000001,604.9493,60.23,110.46,68.0,43,10,13,4,6,7,Partial Loss
17.5,1542,3.076923076923077,11.3,58.0,4.2,1323.0,568.0,58.78,102.0,75.0,42,13,17,3,5,11,Partial Loss
12.25,2086,1.2295081967213115,14.3,89.0,2.4,2665.0,491.0,54.03,94.0,70.0,41,12,16,5,6,8,Partial Loss
12.25,1791,11.764705882352942,5.2,121.0,2.6,1086.0,548.0,61.59,105.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,1576,1.6901408450704225,23.1,114.0,2.4,1026.0,552.0,65.4,106.0,68.0,42,12,14,3,5,7,Partial Loss
12.25,2685,2.7777777777777777,25.7,120.0,5.6,2012.0,643.0,58.75,122.0,74.0,44,15,25,5,7,10,Partial Loss
12.25,1803,1.8780000000000001,6.633,98.39,2.71,671.35,483.4311000000001,54.92,113.19,68.0,41,8,12,3,5,7,Partial Loss
12.25,1839,13.953488372093023,8.0,87.0,4.5,1631.0,655.0,36.28,126.0,72.0,35,8,10,3,4,10,Partial Loss
12.25,1834,16.216216216216214,10.5,89.0,3.6,1630.0,656.0,36.53,126.0,72.0,35,8,10,3,4,10,Partial Loss
12.25,2068,3.947368421052632,11.9,94.0,2.5,2745.0,497.0,56.87,95.0,70.0,41,12,16,5,6,8,Partial Loss
12.25,1743,4.651162790697675,9.4,113.0,2.1,1096.0,545.0,57.02,104.0,68.0,40,10,13,3,4,8,Partial Loss
12.25,1751,15.198000000000002,12.1462,100.85,2.31,1203.5,496.63960000000003,49.24,89.79,68.0,40,7,11,3,5,7,Partial Loss
12.25,1940,4.842,11.0066,132.75,2.96,1016.4499999999999,607.591,69.26,110.53,68.0,42,10,13,4,6,7,Partial Loss
12.25,3861,1.1009174311926606,23.9,138.0,5.6,2355.0,637.0,63.89,121.0,82.0,44,21,20,3,5,17,Partial Loss
12.25,1934,3.9779999999999998,12.3706,138.36,3.44,1045.45,607.591,63.45,107.06,68.0,42,10,13,4,6,7,Partial Loss
12.25,1639,5.882352941176471,4.5,116.0,2.3,1048.0,543.0,61.8,104.0,68.0,41,10,13,3,4,8,Partial Loss
12.25,3404,4.6875,7.9,184.0,8.6,2904.0,756.0,54.22,143.0,76.0,43,14,22,5,7,14,Partial Loss
6.125,2827,2.214022140221402,14.0,165.0,0.0,1811.0,204.0,40.3,46.0,75.0,44,16,19,3,4,12,Partial Loss
17.5,1921,4.477611940298507,6.2,105.0,4.9,840.0,735.0,47.5,139.0,75.0,36,9,12,2,3,12,Partial Loss
17.5,1916,8.108108108108107,7.5,112.0,4.6,835.0,742.0,48.36,141.0,75.0,36,9,12,2,3,12,Partial Loss
17.5,1729,6.976744186046512,15.6,119.0,5.1,1781.0,648.0,51.81,116.0,78.0,42,14,20,5,7,15,Partial Loss
12.25,1846,16.666666666666668,13.3,95.0,4.5,1632.0,656.0,35.29,126.0,72.0,36,8,10,3,4,10,Partial Loss
12.25,2717,3.896103896103896,18.0,130.0,5.8,1852.0,607.0,51.77,115.0,74.0,44,15,25,5,7,10,Partial Loss
17.5,1534,0.819672131147541,4.7,138.0,0.0,1456.0,601.0,53.93,107.0,75.0,42,13,17,3,5,11,Partial Loss
6.125,3056,11.11111111111111,0.4,214.0,2.9,2134.0,232.0,46.68,52.0,75.0,45,16,19,3,4,12,Partial Loss
12.25,1798,11.556,9.519400000000001,102.09,3.01,363.95,483.4311000000001,89.05,87.63,68.0,36,6,9,3,4,6,Partial Loss
8.5,2775,2.724,6.1644,166.9,4.41,1039.65,385.6882,60.34,80.2,73.0,35,9,11,3,4,10,Partial Loss
8.5,2850,19.32,16.3746,247.86,3.7147999999999994,2653.5,493.9979000000001,51.08,101.39,80.0,36,21,19,5,7,16,Partial Loss
12.25,1745,12.306000000000001,9.6646,101.87,1.59,1200.6,496.63960000000003,47.88,89.79,68.0,40,7,11,3,5,7,Partial Loss
8.5,2737,4.53,9.5662,167.26,3.6,1197.7,385.6882,53.96,81.05,75.0,36,11,12,3,4,12,Partial Loss
12.25,3704,5.607476635514019,16.5,150.0,6.4,1871.0,557.0,44.35,105.0,82.0,46,20,23,5,7,17,Partial Loss
