HoleSection,M_Depth,RateofPenetration,WeightonBit,Rotation,Torque,StandpipePressure,FlowIn,FlowOut,PumpStroke,MudWeight,FunnelViscosity,PlasticViscosity,YieldPoint,Gel_Strength10sec,Gel_Strength10min,Solid,LossesSeverity
8.5,2000,5.07,5.071000000000001,160.0,4.12,1966.2,581.1740000000001,80.48,123.87,75.0,40,10,13,3,5,13,Seepage Loss
8.5,3075,1.8399999999999999,16.6,155.0,0.0,2642.0,516.0,66.15,99.0,78.0,41,10,13,3,4,13,Seepage Loss
8.5,3703,20.01,12.444927999999999,255.56,3.5770399999999998,2759.3500000000004,496.63960000000003,48.69,103.13,82.0,46,18,14,3,4,17,Seepage Loss
17.5,1199,8.219178082191782,33.6,177.0,5.9,2649.0,852.0,34.81,144.0,79.0,44,13,17,5,7,16,Seepage Loss
8.5,3709,0.1300000000000317,8.7,153.0,0.0,2645.0,441.0,52.6,84.0,84.0,50,20,19,3,5,18,Seepage Loss
8.5,3445,11.64,13.5,225.0,5.181,2875.0,471.0,66.39,90.0,82.0,46,20,22,4,5,17,Seepage Loss
8.5,2602,20.27,2.5,226.0,4.562,2372.0,491.0,85.36,94.0,78.0,41,13,15,4,5,14,Seepage Loss
8.5,2296,9.863999999999999,6.206728,132.41,2.68,2111.2000000000003,707.9756000000001,85.76,136.04,79.0,45,15,19,3,4,15,Seepage Loss
8.5,2172,16.308,9.277496000000001,143.72,0.69,2079.3,607.591,81.45,116.07,77.0,49,17,20,3,4,13,Seepage Loss
8.5,3775,5.412,13.61164,264.02,3.0419500000000004,2810.1,515.1315000000001,74.69,104.72,82.0,46,18,14,3,4,17,Seepage Loss
8.5,3453,8.88,10.9,228.0,5.349,2872.0,473.0,69.35,91.0,82.0,46,20,22,4,5,17,Seepage Loss
12.25,2310,5.172413793103448,8.1,179.0,7.0,2598.0,738.0,71.31,140.0,73.0,43,15,25,5,7,10,Seepage Loss
8.5,2277,14.549999999999999,8.501936,109.35,7.39,2456.3,647.2165000000001,72.67,124.6,77.0,49,17,20,3,4,13,Seepage Loss
12.25,3505,0.786,14.3836,237.99,5.2,2655.8,564.4574,51.48,106.66,83.0,44,19,21,5,7,18,Seepage Loss
8.5,1895,3.1199999999999997,3.4474,150.0,2.15,1486.25,483.4311000000001,67.87,128.0,75.0,39,10,13,3,5,14,Seepage Loss
8.5,3797,6.912,10.592576,251.32,3.0639399999999997,2681.0499999999997,504.5647,64.08,104.03,82.0,46,18,14,3,4,17,Seepage Loss
8.5,2362,5.58,11.4,138.0,2.963,2811.0,600.0,56.14,115.0,81.0,45,13,14,3,4,17,Seepage Loss
8.5,3318,2.262,7.9804,178.63,3.44,2460.25,587.0,66.05,127.08,81.0,45,16,18,3,5,15,Seepage Loss
8.5,3610,6.012,18.172832,256.93,3.42311,2582.45,507.20640000000003,77.61,104.03,82.0,45,17,14,3,4,17,Seepage Loss
8.5,2213,4.11,13.2704,160.0,3.57,2280.85,594.3825,60.64,129.64,75.0,40,11,12,3,5,12,Seepage Loss
17.5,1221,2.988,49.491968,130.86,3.36,1663.15,903.4614,82.76,174.43,78.0,40,11,12,4,6,14,Seepage Loss
12.25,1295,3.614457831325301,12.3,98.0,2.2,2023.0,639.0,45.25,115.0,74.0,41,14,10,4,5,10,Seepage Loss
8.5,2670,7.29,3.1,154.0,2.053,2412.0,513.0,44.13,98.0,76.0,38,12,11,3,4,12,Seepage Loss
8.5,3822,0.76,9.5,163.0,0.0,2647.0,451.0,64.29,87.0,82.0,47,19,20,3,5,17,Seepage Loss
8.5,2520,2.45,9.3,178.0,0.0,2761.0,592.0,68.39,114.0,75.0,37,11,10,3,4,12,Seepage Loss
17.5,1408,4.195804195804196,10.4,121.0,7.6,2666.0,823.0,37.5,139.0,81.0,47,18,20,8,10,19,Seepage Loss
17.5,1303,8.695652173913043,3.6,167.0,4.4,2569.0,791.0,40.11,134.0,80.0,46,14,18,5,7,17,Seepage Loss
8.5,3064,6.198,15.136,254.53,3.6556,2847.8,509.8481,52.87,104.57,80.0,36,21,18,4,6,16,Seepage Loss
8.5,2474,6.096,11.92564,177.29,2.8,2022.75,501.923,69.25,90.42,77.0,49,17,22,4,5,13,Seepage Loss
8.5,2903,2.21,15.7,249.0,3.959,2682.0,523.0,59.97,100.0,80.0,44,17,20,4,5,16,Seepage Loss
17.5,1235,1.914,41.05072800000001,130.55,3.36,1283.25,800.4351,76.57,153.88,78.0,40,11,12,4,6,14,Seepage Loss
8.5,3328,2.4059999999999997,16.021496,173.38,3.8,2472.25,578.5323000000001,83.31,126.75,81.0,45,16,18,3,5,15,Seepage Loss
8.5,3016,2.84,5.8,149.0,3.878,2436.0,497.0,40.12,95.0,77.0,39,13,12,3,4,13,Seepage Loss
8.5,2880,6.2459999999999996,5.7076720000000005,149.59,2.3,1757.4,367.1963,81.08,75.7,81.0,49,19,21,3,4,17,Seepage Loss
6.125,3443,1.614,1.4014,182.21,4.71,2813.0,227.1862,51.07,49.38,77.0,47,17,21,4,6,16,Seepage Loss
8.5,2233,5.736000000000001,10.2696,160.0,3.44,2124.25,591.7408,60.71,127.5,75.0,40,11,12,3,5,12,Seepage Loss
8.5,2879,7.4799999999999995,14.9,236.0,4.579,2766.0,519.0,54.96,100.0,80.0,44,17,20,4,5,16,Seepage Loss
8.5,2752,54.489999999999995,4.9,244.0,5.101,2746.0,510.0,62.25,98.0,80.0,43,14,17,4,5,16,Seepage Loss
8.5,2923,5.544,12.056024,177.57,5.84,2180.7999999999997,493.9979000000001,79.95,95.23,79.0,48,16,20,4,6,15,Seepage Loss
12.25,1585,9.090909090909092,15.8,128.0,5.2,925.0,711.0,61.02,136.0,72.0,45,11,17,3,4,9,Seepage Loss
8.5,3121,12.011999999999999,11.825,232.68,3.8627999999999996,2831.8500000000004,493.9979000000001,52.76,106.84,80.0,38,21,18,4,6,15,Seepage Loss
17.5,1127,7.594936708860759,25.0,113.0,3.8,2657.0,909.0,67.83,155.0,78.0,41,10,17,3,5,16,Seepage Loss
8.5,3453,19.104000000000003,20.043167999999998,250.55,3.23253,2541.8500000000004,501.923,61.44,95.13,82.0,44,16,14,3,4,17,Seepage Loss
12.25,1525,4.986,18.59,135.95,3.34,1715.35,610.2327,80.7,104.77,68.0,37,8,13,4,5,7,Seepage Loss
8.5,3406,7.554,14.843544,251.89,3.08593,2475.15,509.8481,64.08,103.74,82.0,44,16,14,3,4,17,Seepage Loss
8.5,2680,5.976,8.201600000000001,140.22,0.74,1896.6,470.22260000000006,69.46,101.22,78.0,41,13,12,3,4,15,Seepage Loss
8.5,2507,6.21,18.9,184.0,4.033,2728.0,524.0,65.46,100.0,78.0,41,11,13,3,4,14,Seepage Loss
17.5,1117,1.948051948051948,29.6,116.0,3.3,2663.0,912.0,76.13,156.0,78.0,41,10,17,3,5,16,Seepage Loss
6.125,3436,2.196,2.9964,186.77,5.04,2805.75,235.11130000000003,50.81,50.62,77.0,47,16,22,5,6,16,Seepage Loss
8.5,2538,4.236,5.13668,177.02,8.13,2099.6,496.63960000000003,81.51,90.42,78.0,49,18,24,4,6,14,Seepage Loss
8.5,2946,2.67,4.4,152.0,2.917,2520.0,506.0,39.79,97.0,77.0,40,13,13,3,4,13,Seepage Loss
8.5,2872,2.41,8.2,152.0,0.0,2481.0,507.0,39.34,97.0,77.0,40,13,13,3,4,13,Seepage Loss
8.5,3708,0.22999999999999998,9.4,148.0,0.0,2638.0,422.0,46.52,81.0,84.0,50,20,19,3,5,18,Seepage Loss
8.5,2885,10.45,5.2,155.0,3.999,2607.0,517.0,41.97,99.0,77.0,40,13,13,3,4,13,Seepage Loss
8.5,3457,10.21,11.5,229.0,5.475,2972.0,480.0,47.47,92.0,82.0,46,20,22,4,5,17,Seepage Loss
8.5,2178,21.288,4.7949839999999995,165.5,2.85,2740.5,752.8845000000001,80.17,153.73,79.0,45,15,19,3,4,15,Seepage Loss
17.5,1027,7.792207792207792,23.7,170.0,5.1,2506.0,825.0,63.79,139.0,79.0,45,15,15,3,5,16,Seepage Loss
8.5,3810,1.69,12.7,133.0,0.0,2753.0,441.0,42.2,96.0,82.0,45,21,10,3,4,23,Seepage Loss
12.25,1583,6.976744186046512,15.1,129.0,5.0,946.0,709.0,60.89,136.0,72.0,45,11,17,3,4,9,Seepage Loss
12.25,3155,9.23076923076923,5.6,100.0,7.3,2129.0,658.0,39.31,125.0,76.0,44,18,26,5,8,12,Seepage Loss
17.5,1070,4.651162790697675,26.8,108.0,4.1,2325.0,822.0,71.89,140.0,78.0,40,10,16,3,5,16,Seepage Loss
8.5,2639,10.72,7.4,149.0,2.711,2281.0,496.0,68.5,95.0,76.0,38,12,11,3,4,12,Seepage Loss
8.5,2575,13.644,11.03768,175.65,8.05,2041.6,478.14770000000004,78.12,87.63,78.0,49,16,23,4,5,14,Seepage Loss
8.5,2620,7.41,10.646528,140.19,0.0,1953.15,496.63960000000003,80.71,90.48,78.0,49,16,23,4,5,14,Seepage Loss
8.5,4063,11.916,13.283432000000001,251.18,3.20321,2724.5499999999997,491.35620000000006,79.07,94.99,82.0,50,20,16,3,4,17,Seepage Loss
8.5,3490,4.956,16.764,217.79000000000002,3.5002000000000004,2699.9,449.089,49.07,99.45,80.0,38,23,18,4,6,15,Seepage Loss
8.5,2623,1.948051948051948,3.6,130.0,0.0,1593.0,429.0,55.86,81.0,75.0,44,16,19,3,5,11,Seepage Loss
12.25,2610,4.878048780487805,17.2,180.0,7.8,2436.0,709.0,46.34,134.0,74.0,43,15,26,5,7,11,Seepage Loss
17.5,1045,5.607476635514019,36.1,128.0,5.3,2590.0,845.0,70.19,143.0,79.0,45,15,15,3,5,16,Seepage Loss
8.5,2347,7.82,12.5,174.0,0.0,2190.0,482.0,40.96,93.0,75.0,41,11,14,3,4,11,Seepage Loss
12.25,3368,8.694,4.4906,221.56,5.94,2730.35,560.0404000000001,76.53,109.55,83.0,45,18,20,5,7,18,Seepage Loss
8.5,2374,7.72,5.9,234.0,3.721,2217.0,498.0,40.63,96.0,76.0,41,11,14,3,4,12,Seepage Loss
17.5,1291,3.402,48.673696,125.68,2.96,1515.25,890.2529000000001,87.7,161.92,78.0,41,11,12,4,6,14,Seepage Loss
17.5,1438,12.5,7.0,103.0,5.7,2690.0,808.0,65.77,137.0,81.0,47,18,20,8,10,19,Seepage Loss
8.5,2543,5.309734513274336,1.6,172.0,3.2,1606.0,444.0,63.19,84.0,75.0,45,16,20,3,5,11,Seepage Loss
8.5,3176,2.51,9.2,154.0,5.101,2746.0,514.0,45.74,99.0,78.0,40,11,12,3,4,14,Seepage Loss
8.5,2522,4.41,4.3,175.0,0.0,2775.0,584.0,70.12,112.0,75.0,37,11,10,3,4,12,Seepage Loss
12.25,2282,5.454545454545454,12.4,179.0,7.3,2595.0,740.0,76.45,140.0,73.0,43,15,25,5,7,10,Seepage Loss
8.5,3110,4.910000000000018,8.6,152.0,4.913,2602.0,507.0,36.29,97.0,78.0,41,10,13,3,4,14,Seepage Loss
8.5,2332,9.12,6.1,83.0,2.918,2171.0,618.0,34.38,119.0,75.0,38,11,12,3,4,12,Seepage Loss
8.5,2633,1.39,7.3,175.0,0.0,2822.0,582.0,69.29,112.0,76.0,38,12,11,3,4,12,Seepage Loss
8.5,2204,14.484,4.6601040000000005,168.3,2.9,2788.35,766.0930000000001,81.13,156.76,79.0,45,15,19,3,4,15,Seepage Loss
8.5,2557,1.6483516483516485,5.7,137.0,0.0,1626.0,458.0,61.98,87.0,75.0,45,16,20,3,5,11,Seepage Loss
8.5,2419,2.382,15.906848000000002,122.13,0.04,1602.25,430.5971,80.22,79.05,77.0,49,17,20,3,4,13,Seepage Loss
8.5,2595,26.9,5.1,243.0,5.829,2656.0,517.0,87.36,99.0,78.0,41,13,15,4,5,14,Seepage Loss
12.25,2400,3.1914893617021276,18.7,180.0,8.6,2560.0,741.0,72.37,140.0,74.0,43,15,25,4,6,11,Seepage Loss
8.5,2564,1.782,8.749400000000001,133.06,0.01,1670.3999999999999,446.44730000000004,57.97,96.0,76.0,42,12,11,3,5,13,Seepage Loss
8.5,2431,5.43,17.7,155.0,0.0,2757.0,536.0,51.78,103.0,78.0,41,11,13,3,4,14,Seepage Loss
12.25,2522,6.382978723404255,14.1,181.0,8.1,3009.0,701.0,47.8,133.0,74.0,43,15,26,4,6,11,Seepage Loss
8.5,3308,32.976,11.5676,221.99,3.9442,2885.5,470.22260000000006,48.55,96.95,80.0,38,21,18,4,6,15,Seepage Loss
17.5,1125,3.1,45.463552,124.09,2.82,1349.95,834.7772000000001,80.32,150.58,78.0,40,11,12,9,10,14,Seepage Loss
8.5,2670,7.52,15.5,181.0,5.126,2776.0,515.0,45.05,99.0,81.0,40,11,12,3,4,17,Seepage Loss
8.5,3653,1.4900000000000002,12.0,160.0,0.0,2452.0,443.0,34.96,85.0,82.0,45,17,20,4,5,17,Seepage Loss
8.5,2593,27.91,1.9,246.0,5.662,2614.0,521.0,81.34,100.0,78.0,41,13,15,4,5,14,Seepage Loss
8.5,2316,5.958,9.6624,160.0,3.33,2344.65,581.1740000000001,55.92,125.8,75.0,40,11,11,3,5,12,Seepage Loss
8.5,4048,13.152,15.279656,252.46,3.2545200000000003,2765.15,483.4311000000001,76.92,94.36,82.0,50,20,16,3,4,17,Seepage Loss
8.5,3327,6.78,15.243688,268.1,3.05,2585.35,509.8481,48.49,104.24,82.0,44,16,14,3,4,17,Seepage Loss
6.125,3155,2.586206896551724,7.3,218.0,3.7,2232.0,227.0,38.29,51.0,75.0,43,16,19,3,4,12,Seepage Loss
8.5,3334,4.35,19.640776000000002,173.08,3.9,2518.65,581.1740000000001,84.2,125.52,81.0,45,16,18,3,5,15,Seepage Loss
8.5,3909,6.078,12.8326,194.60000000000002,3.5298,2650.6000000000004,414.74690000000004,49.14,83.26,81.0,40,22,17,4,6,17,Seepage Loss
12.25,3625,5.357142857142858,6.4,128.0,6.5,2461.0,659.0,60.43,125.0,76.0,44,14,22,3,5,12,Seepage Loss
17.5,514,54.54545454545454,5.2,85.0,0.0,1241.0,842.0,59.51,144.0,75.0,36,6,9,2,3,13,Seepage Loss
8.5,3303,1.656,10.25088,190.05,4.14,2552.0,589.0991,76.51,126.16,81.0,45,16,18,3,5,15,Seepage Loss
12.25,3635,11.538461538461538,8.3,144.0,7.2,2437.0,662.0,62.2,125.0,76.0,44,14,22,3,5,12,Seepage Loss
12.25,3766,4.722,9.0376,247.87,5.17,2826.0499999999997,607.591,62.19,116.09,83.0,41,18,16,5,6,20,Seepage Loss
12.25,1567,5.172413793103448,11.0,129.0,4.7,940.0,700.0,63.5,134.0,72.0,45,11,17,3,4,9,Seepage Loss
8.5,2826,2.64,10.3,183.0,5.464,2871.0,507.0,42.59,97.0,84.0,43,13,12,3,4,18,Seepage Loss
8.5,3482,6.654,9.556248,170.72,4.95,2559.25,581.1740000000001,79.48,128.41,82.0,45,15,18,3,5,15,Seepage Loss
12.25,1613,6.0606060606060606,7.3,121.0,4.6,1010.0,712.0,47.03,136.0,72.0,44,11,18,3,4,11,Seepage Loss
8.5,4050,14.934000000000001,11.419839999999999,255.61,3.23253,2730.35,486.07280000000003,77.15,95.74,82.0,50,20,16,3,4,17,Seepage Loss
8.5,3647,11.652000000000001,20.642599999999998,217.53,3.3373999999999997,2859.3999999999996,459.6558,46.25,92.61,80.0,38,21,18,4,6,15,Seepage Loss
17.5,1796,1.0600706713780919,4.6,93.0,4.3,592.0,413.0,77.14,78.0,78.0,42,13,21,5,7,15,Seepage Loss
8.5,3394,9.1,17.6,236.0,5.525,2920.0,488.0,59.68,94.0,82.0,46,20,22,4,5,17,Seepage Loss
8.5,2852,6.372,6.388816,143.96,3.2,1780.6,396.255,85.92,80.74,81.0,48,18,19,3,4,17,Seepage Loss
8.5,3142,3.5599999999999996,11.3,154.0,4.53,2664.0,513.0,39.28,99.0,78.0,41,10,13,3,4,14,Seepage Loss
12.25,3550,2.472,11.0904,236.18,4.96,2557.75,559.8319,51.88,104.48,83.0,42,18,22,5,7,18,Seepage Loss
17.5,1400,16.666666666666668,23.9,129.0,7.4,2637.0,829.0,45.94,140.0,81.0,47,18,20,8,10,19,Seepage Loss
8.5,3811,1.8399999999999999,11.6,133.0,0.0,2762.0,442.0,42.73,96.0,82.0,45,21,10,3,4,23,Seepage Loss
8.5,2729,8.280000000000001,21.800448,115.33,0.0,1357.2,237.75300000000001,61.32,65.64,81.0,47,19,20,3,4,17,Seepage Loss
8.5,3771,5.178,13.1296,201.01000000000002,3.1006000000000005,2559.25,446.44730000000004,50.99,89.65,80.0,38,22,16,4,6,15,Seepage Loss
8.5,3300,21.299999999999997,8.1664,227.43,3.6481999999999997,2797.0499999999997,472.8643,47.87,94.85,80.0,38,21,18,4,6,15,Seepage Loss
8.5,2691,14.959999999999999,0.3,149.0,3.209,2410.0,496.0,61.25,95.0,76.0,39,13,11,3,4,12,Seepage Loss
8.5,3196,1.47,12.7,159.0,2.008,2774.0,529.0,58.16,101.0,80.0,41,11,13,3,4,16,Seepage Loss
8.5,3839,11.25,12.123464,249.24,3.20321,2615.7999999999997,488.71450000000004,65.35,93.78,82.0,46,18,14,3,4,17,Seepage Loss
8.5,3418,16.506,19.5014,258.19,3.1225799999999997,2509.95,499.2813,64.55,103.71,82.0,44,16,14,3,4,17,Seepage Loss
8.5,3391,8.538,18.6142,222.31,4.0552,2830.4,467.58090000000004,52.44,94.61,80.0,38,23,18,4,6,15,Seepage Loss
8.5,4024,12.522,10.203672000000001,254.85,3.1885499999999998,2691.2,486.07280000000003,63.72,94.58,82.0,50,20,16,3,4,17,Seepage Loss
8.5,2203,5.47,14.0,86.0,2.531,2181.0,618.0,54.41,119.0,75.0,38,11,11,4,5,12,Seepage Loss
12.25,3696,3.246,19.239,256.04,4.71,2868.1,636.6497,48.32,119.51,83.0,43,18,18,4,5,20,Seepage Loss
8.5,3326,9.335999999999999,15.2,172.0,3.9,2482.05,580.0,62.26,125.49,81.0,45,16,18,3,5,15,Seepage Loss
8.5,2898,3.5399999999999996,24.8798,135.83,0.0,2059.0,449.089,60.5,98.0,78.0,44,16,16,4,5,15,Seepage Loss
17.5,600,30.0,1.5,102.0,4.6,1300.0,887.0,70.51,151.0,75.0,36,6,9,2,3,13,Seepage Loss
17.5,1218,3.4285714285714284,31.7,176.0,5.0,2666.0,850.0,44.7,144.0,80.0,46,14,18,5,7,17,Seepage Loss
12.25,3491,0.708,17.2106,227.58999999999997,3.65,2652.0499999999997,552.1153,55.67,111.65,83.0,44,19,21,5,7,18,Seepage Loss
8.5,2767,2.7522935779816513,15.389000000000001,141.29,0.58,1974.8999999999999,459.6558,78.85,98.7,78.0,41,14,12,3,4,15,Seepage Loss
12.25,3116,4.411764705882353,14.4,172.0,9.7,2235.0,654.0,48.16,124.0,76.0,46,16,27,7,8,13,Seepage Loss
8.5,3728,12.954,11.76828,268.54,3.4744200000000003,2827.5,507.20640000000003,61.76,106.3,82.0,46,18,14,3,4,17,Seepage Loss
12.25,2779,6.0,17.7,122.0,5.6,1824.0,612.0,49.61,116.0,74.0,44,15,25,5,6,10,Seepage Loss
8.5,2739,4.03,13.2,180.0,4.738,2738.0,513.0,40.67,98.0,81.0,40,11,12,3,4,17,Seepage Loss
8.5,3095,9.57,16.159000000000002,227.89000000000001,3.1597999999999997,2728.9,478.14770000000004,51.54,97.93,80.0,36,21,18,4,6,16,Seepage Loss
8.5,2228,2.31,3.7598,160.0,3.57,2257.65,591.7408,60.51,128.0,75.0,40,11,12,3,5,12,Seepage Loss
8.5,2338,5.513999999999999,14.137672,124.56,2.84,2256.2000000000003,750.2428,90.62,145.06,79.0,45,15,19,3,4,15,Seepage Loss
8.5,3898,3.6199999999999997,5.3,196.0,6.021,2807.0,457.0,55.4,88.0,82.0,46,17,20,3,5,18,Seepage Loss
8.5,2486,3.708,13.730784,160.66,1.78,2243.15,570.6072,81.27,103.84,77.0,49,17,22,4,5,13,Seepage Loss
12.25,3716,1.554,15.0634,247.14,5.52,2778.2,615.5161,82.07,117.53,83.0,43,18,18,4,5,20,Seepage Loss
8.5,3278,7.572,17.237664000000002,271.86,4.6000000000000005,2575.2000000000003,504.5647,67.63,104.72,82.0,44,16,14,3,4,17,Seepage Loss
8.5,2729,7.494,9.578728,175.86,3.73,1989.4,480.78940000000006,60.78,94.81,78.0,48,16,21,4,5,14,Seepage Loss
8.5,3376,4.818,7.769088000000001,173.61,3.35,2476.6,575.8906000000001,84.33,125.55,81.0,45,16,19,3,5,15,Seepage Loss
8.5,3384,23.369999999999997,19.229392,253.29,2.82938,2533.1499999999996,499.2813,60.23,102.28,82.0,44,16,14,3,4,17,Seepage Loss
12.25,2985,8.450704225352114,8.0,102.0,7.1,2169.0,654.0,52.78,124.0,75.0,44,16,25,5,7,11,Seepage Loss
12.25,1582,20.148,18.035600000000002,130.74,3.44,1716.8,612.8744,75.62,111.34,68.0,37,8,13,4,5,7,Seepage Loss
8.5,3747,0.8699999999999999,17.8,155.0,0.0,2460.0,430.0,78.34,83.0,82.0,45,17,20,3,5,17,Seepage Loss
12.25,2297,6.0,7.4,179.0,7.1,2101.0,738.0,70.92,140.0,73.0,43,15,25,5,7,10,Seepage Loss
8.5,2569,23.29,13.7,245.0,4.387,2544.0,524.0,84.47,101.0,78.0,41,13,15,4,5,14,Seepage Loss
17.5,1182,8.695652173913043,31.3,177.0,5.5,2639.0,844.0,32.45,143.0,79.0,44,13,17,5,7,16,Seepage Loss
8.5,2197,3.7319999999999998,8.3732,160.0,3.39,2076.4,567.9655,64.79,123.87,75.0,40,10,12,3,5,12,Seepage Loss
8.5,3744,6.624,15.1602,215.79,3.9294,2676.7000000000003,457.01410000000004,52.06,92.95,80.0,38,22,16,4,6,15,Seepage Loss
8.5,2709,6.906,14.827808,114.28,0.0,1637.05,390.9716,84.54,75.93,79.0,48,16,18,3,4,15,Seepage Loss
8.5,2457,10.632,5.5748,160.0,2.58,2499.7999999999997,594.3825,54.7,130.58,75.0,39,11,11,3,5,12,Seepage Loss
8.5,2741,8.724,10.073288,174.35,6.24,2164.85,491.35620000000006,58.94,93.45,79.0,49,16,21,4,5,15,Seepage Loss
8.5,3761,1.6099999999999999,13.5,133.0,0.0,2543.0,442.0,37.41,96.0,84.0,52,21,19,3,5,18,Seepage Loss
8.5,2872,4.41,10.6,243.0,3.786,2499.0,503.0,66.44,97.0,80.0,44,17,20,4,5,16,Seepage Loss
8.5,2370,10.36,6.0,234.0,4.327,2196.0,488.0,38.96,94.0,76.0,41,11,14,3,4,12,Seepage Loss
8.5,2815,2.688,3.407968,148.52,3.654,1805.45,406.82180000000005,73.75,75.57,81.0,48,18,19,3,4,17,Seepage Loss
8.5,2403,3.222,3.85532,114.87,0.0,1384.75,406.82180000000005,77.72,73.91,77.0,49,17,20,3,4,13,Seepage Loss
8.5,2570,1.7599999999999998,13.6,179.0,0.0,2803.0,595.0,46.91,114.0,75.0,37,11,10,3,4,12,Seepage Loss
8.5,2397,5.31,19.092264,149.23,3.8,2405.55,615.5161,76.66,111.18,77.0,50,17,21,4,5,13,Seepage Loss
8.5,2661,3.708,3.5068799999999998,137.34,0.0,2333.05,488.71450000000004,46.87,94.1,78.0,49,16,23,4,5,14,Seepage Loss
8.5,3378,8.196,11.660376,172.24,3.83,2462.1,573.2489,84.92,125.06,81.0,45,16,19,3,5,15,Seepage Loss
17.5,1454,22.22222222222222,2.0,112.0,5.9,2824.0,829.0,52.98,140.0,81.0,47,18,20,8,10,19,Seepage Loss
8.5,3693,18.564,9.47532,247.45,3.3351499999999996,2628.85,491.35620000000006,56.68,92.96,82.0,45,17,14,3,4,17,Seepage Loss
12.25,3812,4.104,13.8194,239.96999999999997,5.05,2811.55,620.7995000000001,54.86,118.6,83.0,40,18,16,6,5,21,Seepage Loss
12.25,2260,7.228915662650602,14.5,173.0,8.0,2027.0,741.0,73.94,140.0,73.0,43,15,25,5,7,10,Seepage Loss
8.5,2604,5.47,14.9,186.0,4.865,2874.0,531.0,80.68,102.0,80.0,41,11,13,3,4,16,Seepage Loss
17.5,625,13.953488372093023,8.4,106.0,4.6,1254.0,851.0,76.77,145.0,75.0,36,6,9,2,3,13,Seepage Loss
8.5,2235,7.134,7.744088,133.94,4.39,2147.4500000000003,610.2327,59.24,117.65,77.0,49,17,20,3,4,13,Seepage Loss
8.5,2617,5.952,4.29368,179.18,6.62,1973.4499999999998,504.5647,77.99,97.36,78.0,49,16,23,4,5,14,Seepage Loss
8.5,2705,5.1899999999999995,9.2906,139.38,0.0,1941.5500000000002,462.2975,91.01,100.56,78.0,41,13,12,3,4,15,Seepage Loss
8.5,1899,20.598,7.2666,150.0,3.26,2035.8,589.0991,76.79,128.0,75.0,39,10,13,3,5,14,Seepage Loss
8.5,3929,2.79,3.9,148.0,4.625,2518.0,406.0,52.67,88.0,82.0,45,21,11,3,4,23,Seepage Loss
6.125,3096,7.142857142857142,5.2,225.0,3.6,2344.0,231.0,45.5,52.0,75.0,44,16,19,3,4,12,Seepage Loss
8.5,2491,7.19,6.1,236.0,4.852,2255.0,491.0,94.35,94.0,78.0,41,13,15,4,5,14,Seepage Loss
8.5,2360,8.418000000000001,6.7012,160.0,2.66,2411.35,597.0242,57.38,130.0,75.0,40,11,11,3,5,12,Seepage Loss
8.5,2161,23.945999999999998,10.169952,143.68,0.43,1985.05,594.3825,88.04,113.9,77.0,49,17,20,3,4,13,Seepage Loss
4.125,3212,5.309734513274336,1.67476,301.76,0.64119,1609.5,97.7429,64.07,20.62,77.0,46,15,15,3,4,14,Seepage Loss
8.5,3851,3.078,13.75,201.20000000000002,3.071,2615.7999999999997,435.8805,48.8,89.65,80.0,38,23,17,4,6,15,Seepage Loss
8.5,3889,7.577999999999999,13.301416,252.64,3.20321,2654.95,491.35620000000006,46.62,95.2,82.0,46,18,14,3,4,17,Seepage Loss
17.5,1056,3.3149171270718227,20.8,116.0,3.3,2239.0,799.0,71.55,136.0,78.0,40,10,17,5,7,16,Seepage Loss
8.5,2167,18.1,14.1,84.0,2.568,2162.0,610.0,58.68,117.0,75.0,38,11,11,4,5,12,Seepage Loss
8.5,2233,12.222,5.055752,144.64,2.82,2489.65,744.9594,81.87,152.14,79.0,45,15,19,3,4,15,Seepage Loss
12.25,2959,7.317073170731708,7.6,118.0,6.8,1908.0,611.0,50.22,116.0,74.0,44,15,25,5,7,10,Seepage Loss
17.5,1255,10.714285714285715,23.5,181.0,5.4,2613.0,844.0,54.48,143.0,80.0,46,14,18,5,7,17,Seepage Loss
8.5,3560,11.207999999999998,18.649407999999998,259.0,3.1299099999999997,2631.75,501.923,76.2,97.82,82.0,44,16,14,3,4,17,Seepage Loss
12.25,3410,8.166,9.152000000000001,221.96,6.06,2837.65,554.7570000000001,53.82,108.77,83.0,45,18,20,5,7,18,Seepage Loss
8.5,2879,4.038,11.915199999999999,146.04,6.68,2135.85,483.4311000000001,74.54,105.42,78.0,44,16,16,4,5,15,Seepage Loss
8.5,3904,7.338,11.09388,258.23,3.35714,2739.05,501.923,33.03,98.09,82.0,46,18,14,3,4,17,Seepage Loss
8.5,2485,3.27,1.078,121.4,3.01,1329.65,401.5384,52.57,87.58,75.0,39,11,11,3,4,13,Seepage Loss
12.25,2265,6.382978723404255,13.1,178.0,7.4,2210.0,749.0,74.88,142.0,73.0,43,15,25,5,7,10,Seepage Loss
8.5,2954,1.794,15.347095999999999,164.25,2.5,2122.8,435.8805,84.35,88.97,81.0,49,20,21,3,4,17,Seepage Loss
8.5,3243,13.386000000000001,18.570728,271.39,2.68,2476.6,496.63960000000003,64.74,95.23,82.0,44,16,14,3,4,17,Seepage Loss
8.5,3159,7.44,15.1,238.0,4.357,2783.0,513.0,78.67,99.0,80.0,44,17,21,4,5,16,Seepage Loss
